VO0005,8997002051494,1
VO0005,8995077605253,1
VO0005,8995108500052,5
VO0005,8995108509499,6
VO0005,8995108500038,2
VO0005,8994093103040,8
VO0005,8851019210117,9
VO0005,8851019210124,6
VO0005,8851019210193,10
VO0005,8851019210292,11
VO0005,8851019510132,8
VO0005,8851019210223,13
VO0005,8852008510492,6
VO0005,9300650025172,3
VO0005,9300650025219,2
VO0005,7622210640994,6
VO0005,7622210398055,3
VO0005,95502489,4
VO0005,9556001670700,1
VO0005,8997033002274,4
VO0005,8992760121083,20
VO0005,7622300136048,7
VO0005,8992760121083,1
VO0005,8991001242631,17
VO0005,8991001242273,10
VO0005,8991001242013,22
VO0005,8991001242983,3
VO0005,089686598056,6
VO0005,089686598186,5
VO0005,089686598476,2
VO0005,8995077601231,6
VO0005,8995077601224,5
VO0005,8995077601255,5
VO0005,089686598025,5
VO0005,089686611519,3
VO0005,089686611854,3
VO0005,089686611892,2
VO0005,8993004788147,6
VO0005,8999178654332,1
VO0005,8999178840339,3
VO0005,8999178840230,5
VO0005,8997014020211,4
VO0005,8996196075958,6
VO0005,089686600308,3
VO0005,089686600100,6
VO0005,8996196004651,2
VO0005,8996196000950,2
VO0005,8996196003258,3
VO0005,8996196002954,5
VO0005,8997004302440,17
VO0005,8997004301146,3
VO0005,8997004302457,2
VO0005,8991002501515,8
VO0005,8888166989634,5
VO0005,8999178770124,5
VO0005,8999178770223,5
VO0005,8998866201711,4
VO0005,8886013213208,8
VO0005,653314504513,3
VO0005,8996196001858,10
VO0005,8997016730187,3
VO0005,8997016730194,5
VO0005,8997032680275,9
VO0005,8997032680299,3
VO0005,8993004788253,12
VO0005,8991002501843,3
VO0005,8991002501850,5
VO0005,8992775305102,4
VO0005,8992775315057,6
VO0005,8992775315095,3
VO0005,8991001780119,3
VO0005,8888166603516,1
VO0005,8888166993167,1
VO0005,8888166842731,2
VO0005,8888166991361,6
VO0005,8991102384841,6
VO0005,8991102302708,1
VO0005,8991102302609,2
VO0005,8991102387262,9
VO0005,8991102303200,2
VO0005,8993175532464,2
VO0005,8886001012233,3
VO0005,8999918585308,10
VO0005,8992716108816,7
VO0005,8996001302026,15
VO0005,8888166606227,6
VO0005,8999918300154,5
VO0005,8995077603815,2
VO0005,8886015201111,1
VO0005,8994755030677,5
VO0005,8994755030479,4
VO0005,8888166336568,9
VO0005,8996001304433,2
VO0005,8992760211029,1
VO0005,8999918181289,8
VO0005,8999918181180,5
VO0005,8997016420019,3
VO0005,8888166337183,9
VO0005,8992760121090,7
VO0005,4893049130007,2
VO0005,7622300442507,5
VO0005,8992760221028,2
VO0005,7622300136055,2
VO0005,4711036011378,2
VO0005,4711036014140,4
VO0005,4711036011361,3
VO0005,8999918443509,6
VO0005,8999918383188,5
VO0005,8997016420033,2
VO0005,8996001301142,2
VO0005,8888166842625,11
VO0005,8888166330306,8
VO0005,4711036011354,1
VO0005,4711036011347,4
VO0005,8993176803105,12
VO0005,8993176111378,11
VO0005,8993176111354,9
VO0005,8993176111392,6
VO0005,8998667400696,2
VO0005,8998667400948,11
VO0005,8993176110067,7
VO0005,8995179100199,17
VO0005,8995179100182,8
VO0005,8995179100175,1
VO0005,8850007652564,3
VO0005,8991111111964,3
VO0005,8992772123068,12
VO0005,8995179101035,8
VO0005,8997021870236,4
VO0005,8993176111491,1
VO0005,8997021871493,1
VO0005,8992003783399,44
VO0005,8992003782354,33
VO0005,8992772265027,3
VO0005,8993417097218,3
VO0005,8993417096211,3
VO0005,8992745610809,3
VO0005,8998866605274,3
VO0005,8998866610148,1
VO0005,8999777026370,19
VO0005,8998685056301,7
VO0005,8998685052303,6
VO0005,8998685055304,5
VO0005,8998685057308,1
VO0005,8998685111147,3
VO0005,8992003783665,10
VO0005,8992858658200,3
VO0005,8999908043801,7
VO0005,8995858999991,4
VO0005,A735841,7
VO0005,8995858899888,4
VO0005,8992750540900,8
VO0005,8997023900047,4
VO0005,8997023900023,2
VO0005,8993053641011,7
VO0005,8888103006882,2
VO0005,8992759244021,4
VO0005,8992759134117,6
VO0005,8993053131239,7
VO0005,8000101190138,10
VO0005,8991038773344,6
VO0005,8991038110514,19
VO0005,8991038111757,5
VO0005,8993175538572,17
VO0005,8999999000172,2
VO0005,8999999000066,3
VO0005,8999999002497,4
VO0005,8999999000189,4
VO0005,089686604450,9
VO0005,089686596441,1
VO0005,8997016731863,3
VO0005,8993017100028,1
VO0005,8991002504356,2
VO0005,8991002504158,6
VO0005,8995077605482,9
VO0005,8995077602696,7
VO0005,8995077602788,2
VO0005,8995077602412,4
VO0005,8992775211434,1
VO0005,8995077603433,1
VO0005,8995077601514,2
VO0005,8995077600814,3
VO0005,8995077602405,13
VO0005,8995077602498,6
VO0005,8995077600807,12
VO0005,8990800020013,2
VO0005,8991002307360,4
VO0005,8991102281430,13
VO0005,8991102281416,11
VO0005,8992775212103,6
VO0005,8995077600197,11
VO0005,8995077601323,5
VO0005,8995077601439,2
VO0005,8995077601422,4
VO0005,8997878332826,1
VO0005,8997878332833,3
VO0005,8886001100855,8
VO0005,8996001326275,4
VO0005,011747233040,4
VO0005,011747233033,2
VO0005,8992775210215,2
VO0005,8995077600135,7
VO0005,8999999053031,4
VO0005,8999999053048,4
VO0005,8999999053062,11
VO0005,8999999053055,8
VO0005,8999999058340,9
VO0005,8999999053000,12
VO0005,8999999058357,7
VO0005,8999999052980,11
VO0005,8999999052997,8
VO0005,8999999052959,4
VO0005,8999999052973,1
VO0005,8992304047152,3
VO0005,8992304082221,3
VO0005,6902395661139,4
VO0005,8992304009204,4
VO0005,8992304009167,3
VO0005,8999999045739,4
VO0005,8999999001988,2
VO0005,8992727005524,1
VO0005,8992727003537,2
VO0005,8992727006330,2
VO0005,8991111112206,2
VO0005,8999999528836,7
VO0005,8999999528829,3
VO0005,8999999528935,2
VO0005,8999999528812,1
VO0005,8999999528966,1
VO0005,8992796022101,3
VO0005,8992796011112,9
VO0005,8992796011105,8
VO0005,8992946528132,4
VO0005,8992856892521,3
VO0005,8992856893672,1
VO0005,8992856895409,1
VO0005,8992856893696,3
VO0005,8992856900868,3
VO0005,8997008671368,2
VO0005,8997008671375,3
VO0005,8997008671405,7
VO0005,8992856896581,3
VO0005,8992856890848,2
VO0005,8992856891654,2
VO0005,8993417145254,3
VO0005,8993417142291,5
VO0005,8993417142284,3
VO0005,8998866100557,6
VO0005,8998866100595,6
VO0005,8998866103114,5
VO0005,8998866100632,5
VO0005,8999999048259,3
VO0005,4902430419017,3
VO0005,4902430792219,4
VO0005,8999999529550,4
VO0005,8999999529673,3
VO0005,8999999529918,1
VO0005,4902430507516,7
VO0005,4902430553629,6
VO0005,8999999033125,5
VO0005,8999999033200,3
VO0005,4902430428415,1
VO0005,4902430429368,3
VO0005,4902430428422,6
VO0005,8999999029821,3
VO0005,8999999555863,2
VO0005,8999999537142,6
VO0005,8999999529734,5
VO0005,8999999529901,10
VO0005,8993038010047,2
VO0005,8993560024024,4
VO0005,8993560024161,4
VO0005,8993560024253,3
VO0005,8993560024178,4
VO0005,8993560024017,3
VO0005,8999999059347,8
VO0005,8999999045944,6
VO0005,8999999045937,4
VO0005,8999999501594,13
VO0005,8993379200855,18
VO0005,8993379200886,12
VO0005,8993379200879,17
VO0005,8993379241858,3
VO0005,8993379210854,7
VO0005,6901404031253,11
VO0005,6901404010814,10
VO0005,8998866602570,6
VO0005,8999999524791,7
VO0005,8999999033149,5
VO0005,8999999033187,2
VO0005,8999999033217,6
VO0005,4902430869249,3
VO0005,4902430869263,2
VO0005,4902430400886,5
VO0005,4902430400947,3
VO0005,4902430400602,6
VO0005,4902430792196,6
VO0005,8999999039165,2
VO0005,8999999041175,2
VO0005,4902430737142,3
VO0005,9556111620343,5
VO0005,8999999027254,7
VO0005,8999999530266,4
VO0005,8999999001216,5
VO0005,8999999530273,3
VO0005,8999999001230,5
VO0005,8992727000383,4
VO0005,8992727002561,2
VO0005,9556111621517,5
VO0005,8998866800082,1
VO0005,8998866800068,1
VO0005,8998866800075,1
VO0005,8999999027278,6
VO0005,8999999001094,1
VO0005,8999999001179,12
VO0005,8999999001209,2
VO0005,8999999001193,4
VO0005,8999999005481,6
VO0005,8999999027261,5
VO0005,8992946518829,7
VO0005,8992946522314,6
VO0005,8998866888639,4
VO0005,8998866608312,7
VO0005,8998866609142,8
VO0005,8998866888622,2
VO0005,8998866608305,3
VO0005,8998866608602,4
VO0005,8998866888615,17
VO0005,8992946519390,2
VO0005,8992946519383,10
VO0005,8992946526817,5
VO0005,8992946526824,5
VO0005,8999999036607,2
VO0005,8999999036676,13
VO0005,8993379260026,17
VO0005,8993379121211,16
VO0005,8993379260804,10
VO0005,8993379121204,17
VO0005,8992803661644,6
VO0005,8992946511790,3
VO0005,8992946521416,3
VO0005,8992946512285,3
VO0005,8992946512223,2
VO0005,8999999045920,1
VO0005,8999999045913,4
VO0005,8999999046996,23
VO0005,8999999401221,10
VO0005,8998866606769,5
VO0005,8998866605199,2
VO0005,8998866610438,1
VO0005,8998866670722,5
VO0005,8998866671729,4
VO0005,8992727002462,4
VO0005,8998866608718,1
VO0005,8998866604963,6
VO0005,8998866601429,2
VO0005,8999999006006,2
VO0005,8999999042608,2
VO0005,8999999016128,3
VO0005,8999999514495,6
VO0005,8999999514518,2
VO0005,8992806000303,3
VO0005,8992806036722,1
VO0005,8992745380238,4
VO0005,8993417489945,2
VO0005,8993417489921,5
VO0005,8993417489914,2
VO0005,8993417489938,2
VO0005,8992222050258,1
VO0005,8992222050104,2
VO0005,8999999401023,2
VO0005,8993560033309,5
VO0005,8993560033514,6
VO0005,8999999710880,12
VO0005,8999999534097,12
VO0005,89981108,31
VO0005,89981115,29
VO0005,76239878,26
VO0005,8997018460150,14
VO0005,76164217,9
VO0005,8999909000544,15
VO0005,8991906109992,12
VO0005,8991906101316,36
VO0005,8993989311699,5
VO0005,8995078803078,16
VO0005,8991906101026,23
VO0005,8991906101668,6
VO0005,8991906101071,14
VO0005,8991906105758,5
VO0005,8991906101101,21
VO0005,8998989300391,13
VO0005,8998989121163,25
VO0005,8998989100120,14
VO0005,8998989110129,31
VO0005,8998989110167,4
VO0005,8993989311699,5
VO0005,8998127912363,19
VO0005,8999909001626,2
VO0005,8999909028234,22
VO0005,8999909010567,18
VO0005,8999909000483,24
VO0005,8999909000377,16
VO0005,8999909001213,18
VO0005,8998127912363,6
VO0005,8998127912370,3
VO0005,8999909000971,9
VO0005,A81065,8
VO0005,81066,12
VO0005,A81067,576
VO0005,A81068,228
VO0005,A81067,34
VO0005,8995227500254,18
VO0005,8995227500247,18
VO0005,8995227500230,21
VO0005,8995227500278,16
VO0005,8995227501039,4
VO0005,8992696404441,11
VO0005,8995227501015,4
VO0005,8997028440012,5
VO0005,8999510785212,1
VO0005,8997035601222,2
VO0005,8997220410011,3
VO0005,8997220410028,2
VO0005,8997220410035,5
VO0005,8995227500261,18
VO0005,8999988888972,12
VO0005,8997014920023,43
VO0005,8997014920085,27
VO0005,8992946121012,3
VO0005,8993496001083,10
VO0005,089686061024,18
VO0005,8992628032155,4
VO0005,8992826111089,1
VO0005,8992946121029,2
VO0005,8998225800043,3
VO0005,8993496001076,3
VO0005,8993226112508,10
VO0005,089686401721,12
VO0005,089686400854,2
VO0005,089686400359,4
VO0005,089686401745,4
VO0005,A86886,9
VO0005,8997225470003,18
VO0005,089686060362,13
VO0005,089686060461,11
VO0005,089686060126,8
VO0005,089686067002,8
VO0005,089686060102,4
VO0005,089686010947,42
VO0005,089686910384,26
VO0005,089686010527,20
VO0005,089686041705,12
VO0005,8998866200301,60
VO0005,089686420036,2
VO0005,8998866608084,9
VO0005,8992761151119,4
VO0005,8992761151102,3
VO0005,8992761151157,7
VO0005,8992761151140,3
VO0005,8996006853394,17
VO0005,8996006853387,6
VO0005,8996006853431,3
VO0005,8996006853400,5
VO0005,8997009780243,4
VO0005,8997009780236,4
VO0005,8997009781134,3
VO0005,8997212800035,24
VO0005,8992726892514,1
VO0005,8992726892484,4
VO0005,8992726892491,3
VO0005,8992933711110,7
VO0005,8998866610377,9
VO0005,8992696419162,9
VO0005,8886007811502,8
VO0005,8999999195656,8
VO0005,8994286110015,9
VO0005,8994286130587,5
VO0005,8886007821242,8
VO0005,749921006127,11
VO0005,749921006523,12
VO0005,749921005953,9
VO0005,749921006103,10
VO0005,8991002103429,10
VO0005,A1502,9
VO0005,8991002103542,6
VO0005,8994171101296,4
VO0005,8991002122000,7
VO0005,8991002122017,1
VO0005,8991002125018,9
VO0005,8996001600221,15
VO0005,8991002121034,1
VO0005,8991002121058,3
VO0005,8991002121003,4
VO0005,8991002121065,9
VO0005,9556001051509,9
VO0005,9556001174659,9
VO0005,9556001054005,23
VO0005,9556001025272,20
VO0005,9556001047175,21
VO0005,8992696522213,4
VO0005,8992696522237,4
VO0005,8992696428812,14
VO0005,8992696419742,2
VO0005,8992696520387,2
VO0005,8996006857255,16
VO0005,8996006855541,10
VO0005,8997035600324,5
VO0005,8998009040306,5
VO0005,8998009040023,70
VO0005,8996006320117,34
VO0005,8996006142511,30
VO0005,8996006856197,24
VO0005,8998866201827,4
VO0005,8998866610087,4
VO0005,8992388133017,4
VO0005,8992388133345,3
VO0005,8991102228640,1
VO0005,8996001600146,42
VO0005,8992388101054,11
VO0005,8996006855145,4
VO0005,8992775712603,14
VO0005,8996006856203,70
VO0005,8993189270826,2
VO0005,8993189270802,2
VO0005,8992759114348,16
VO0005,8992931005020,13
VO0005,8992931002050,6
VO0005,8995230700016,9
VO0005,8992727002714,8
VO0005,8992759174021,5
VO0005,8992759612530,2
VO0005,8993189271762,1
VO0005,8992959508893,5
VO0005,8992959953129,1
VO0005,8993189271854,3
VO0005,8998866602273,4
VO0005,8888336027661,2
VO0005,8888336027654,1
VO0005,8993189270345,1
VO0005,6908594416037,7
VO0005,8993189270635,3
VO0005,8992772193054,6
VO0005,8999999520885,5
VO0005,8992759174021,5
VO0005,8998866602655,1
VO0005,8999999390198,3
VO0005,8999999524838,3
VO0005,8998866100700,9
VO0005,8998866100717,12
VO0005,8998866105156,3
VO0005,8999999057015,11
VO0005,8999999406929,10
VO0005,4801234014315,2
VO0005,8999999057022,11
VO0005,8999999534837,11
VO0005,8993560027001,12
VO0005,8993560027568,10
VO0005,8998866605144,2
VO0005,8998866603416,4
VO0005,8998009010231,19
VO0005,8998009010248,2
VO0005,8998009010552,5
VO0005,8998009010569,3
VO0005,8998009010576,21
VO0005,8993351124001,12
VO0005,8993351124100,19
VO0005,8993351124209,10
VO0005,8993007000062,2
VO0005,8992753182206,3
VO0005,749921006868,3
VO0005,749921030627,3
VO0005,749921030658,5
VO0005,749921050014,2
VO0005,7499221133162,3
VO0005,7499221133155,3
VO0005,8998009030031,7
VO0005,8998009050053,13
VO0005,8996006841018,5
VO0005,8998009020179,8
