VO0006,87,A82458,24
VO0006,87,8997018380113,18
VO0006,87,A69406,100
VO0006,87,A36727,20
VO0006,87,A85908,20
VO0006,87,a37358,20
VO0006,87,A81261,40
VO0006,88,A76213,20
VO0006,88,8996001301142,224
VO0006,88,8995077601231,14
VO0006,88,089686040166,120
VO0006,88,8995077602658,20
VO0006,88,8995077601439,20
VO0006,88,8995077605628,24
VO0006,88,8995077605253,144
VO0006,88,8994093103071,14
VO0006,88,8995077601323,10
VO0006,88,8995077602696,10
VO0006,88,8995077605482,20
VO0006,88,8995077600166,60
VO0006,88,8995077600135,20
VO0006,88,8995077602788,40
VO0006,88,8995077602412,40
VO0006,88,8995077600197,20
VO0006,88,8995077601323,10
VO0006,88,8995077601514,10
VO0006,88,8995077600807,10
VO0006,88,8995077602498,10
VO0006,88,8995077601972,10
VO0006,88,8995077602405,10
VO0006,1,A1417,200
VO0006,1,A1418,440
VO0006,1,A1421,320
VO0006,2,8998866200301,2000
VO0006,4,8994093103040,34
VO0006,4,A88231,10
VO0006,4,A69947,30
VO0006,7,A82116,50
VO0006,7,A89531,16
VO0006,10,A37149,150
VO0006,5,8997035601222,24
VO0006,5,8992761166038,12
VO0006,5,8992761166052,36
VO0006,5,8992761166205,36
VO0006,5,8992761122430,24
VO0006,8,8410179200835,12
VO0006,8,8992918165020,12
VO0006,8,8992918165013,36
VO0006,8,8997009781110,132
VO0006,11,8997035600324,18
VO0006,11,8997035601383,24
VO0006,11,8997035601017,72
VO0006,6,8992761122348,48
VO0006,6,8992761122331,24
VO0006,6,8992761122324,24
VO0006,6,8992761122317,36
VO0006,9,A732157,6
VO0006,9,8998866610377,12
VO0006,9,8998866201827,12
VO0006,9,8992752112013,12
VO0006,9,8998866610087,12
VO0006,12,8997035563544,72
VO0006,12,8997035111110,24
VO0006,12,8997035563414,24
VO0006,12,8997035563414,96
VO0006,89,770099199922,36
VO0006,89,8998866200301,800
VO0006,89,8998866200325,160
VO0006,89,4923125560043,120
VO0006,89,8992628034159,216
VO0006,89,8992628010139,12
VO0006,89,8992946121012,60
VO0006,89,8992628022156,96
VO0006,89,8993379500221,96
VO0006,89,8993496001076,120
VO0006,89,8993379500122,156
VO0006,90,8993379500238,192
VO0006,90,8993496105019,336
VO0006,90,8998866501026,12
VO0006,90,8993018110101,24
VO0006,90,8993018519003,66
VO0006,90,8993018116004,48
VO0006,90,8993018113102,48
VO0006,90,8993496106504,84
VO0006,90,8993018110514,4
VO0006,90,8993093664704,72
VO0006,90,8993496107051,12
VO0006,90,8993496106504,96
VO0006,90,8993496001083,144
VO0006,91,8997019490019,10
VO0006,91,8995102704111,24
VO0006,91,8993296101112,72
VO0006,91,8993296201119,72
VO0006,91,8993093665091,120
VO0006,91,A1792,60
VO0006,91,A4666,140
VO0006,91,A4627,80
VO0006,18,8999999501990,48
VO0006,18,8999999538132,12
VO0006,18,8999999195656,144
VO0006,18,8992936661610,24
VO0006,18,8992936661870,24
VO0006,19,8994286130570,60
VO0006,19,8994286130587,75
VO0006,19,8886007811113,20
VO0006,19,8886007811410,40
VO0006,19,8992797450118,24
VO0006,20,8886007811076,20
VO0006,20,8886007811502,10
VO0006,20,8886007811533,30
VO0006,20,8886007811052,50
VO0006,20,8886007811045,40
VO0006,20,7499221163190,24
VO0006,20,7499221153177,48
VO0006,20,7499221133162,24
VO0006,20,7499221163183,24
VO0006,20,7499221123132,48
VO0006,21,8993351124018,48
VO0006,21,8993351124216,96
VO0006,21,8993351124100,120
VO0006,21,8993351124001,72
VO0006,21,8993351124209,144
VO0006,22,8990588685886,24
VO0006,22,811108858512,14
VO0006,22,8990588685855,24
VO0006,22,8993351127309,36
VO0006,22,8993351128306,36
VO0006,22,8993351121307,24
VO0006,22,8993351129617,48
VO0006,13,8719200170995,60
VO0006,17,8719200171404,48
VO0006,17,8850389108048,24
VO0006,17,8850389108062,24
VO0006,17,8995227502043,18
VO0006,17,8995227502036,24
VO0006,17,8995227501015,24
VO0006,17,8992772485036,24
VO0006,17,8992772485012,24
VO0006,17,8991102228640,24
VO0006,17,8996006853462,24
VO0006,17,8996006133014,24
VO0006,16,8998009020186,192
VO0006,16,8996006856869,24
VO0006,16,8996006856869,24
VO0006,16,8996006856197,48
VO0006,16,8996006320117,48
VO0006,16,8992388134427,12
VO0006,16,8991002122017,12
VO0006,16,8991002125001,12
VO0006,16,8991002122000,12
VO0006,15,8997005130288,60
VO0006,15,8994286120045,30
VO0006,15,8992936214014,10
VO0006,15,8992936214014,10
VO0006,15,8992936224006,20
VO0006,15,8886007811083,25
VO0006,15,8886007811038,40
VO0006,15,8992829888827,12
VO0006,15,8992936120902,30
VO0006,15,8992936254126,10
VO0006,15,711844162426,24
VO0006,15,711844162402,48
VO0006,14,8993191785622,48
VO0006,14,8992797730135,24
VO0006,14,8992797110036,24
VO0006,14,8992797260106,38
VO0006,13,8992936115069,38
VO0006,13,8992709811242,30
