VO0005,1,8999999042257,4
VO0005,1,8999999047191,33
VO0005,1,8999999047207,28
VO0005,1,8999999005610,20
VO0005,1,8999999005689,10
VO0005,1,8999999045555,5
VO0005,1,8999999294038,34
VO0005,1,8999999294021,40
VO0005,1,8999999513757,41
VO0005,1,8999999034610,41
VO0005,1,8999999516802,8
VO0005,1,8851932343831,48
VO0005,1,8999999275440,20
VO0005,1,8999999282202,33
VO0005,1,8999999282196,32
VO0005,1,8999999042264,3
VO0005,1,8690637720888,3
VO0005,1,8998009010231,23
VO0005,1,8998009010248,8
VO0005,1,8993200666133,3
VO0005,1,8993200666218,5
VO0005,2,8992753182206,10
VO0005,2,8993007000253,3
VO0005,2,8993007006347,4
VO0005,2,8993007000215,5
VO0005,2,8993007000239,1
VO0005,2,9415007014447,2
VO0005,2,9415007014423,2
VO0005,2,8992696521629,4
VO0005,3,749921030085,5
VO0005,3,749921030658,5
VO0005,3,749921030016,1
VO0005,3,749921030634,5
VO0005,3,749921030627,5
VO0005,3,749921030580,5
VO0005,3,8992918401111,2
VO0005,4,8998009050053,16
VO0005,4,8998009030031,15
VO0005,5,8998009020186,6
VO0005,5,8998009020223,14
VO0005,5,8998009020193,1
VO0005,6,8997035563414,9
VO0005,6,8997035563544,36
VO0005,7,8998009010620,6
VO0005,7,8996006855145,6
VO0005,8,8998009040023,25
VO0005,8,8996006856869,18
VO0005,9,8992696521643,4
VO0005,9,8992696523067,20
VO0005,9,8992696523814,8
VO0005,9,8992858527308,14
VO0005,9,8997009781110,12
VO0005,0,8992772485012,8
VO0005,1,8992772485036,11
VO0005,0,8992388134427,5
VO0005,0,8992388134434,2
VO0005,0,8991102714495,7
VO0005,0,8998866610087,5
VO0005,1,8992775712603,1
VO0005,1,8992388101016,16
VO0005,1,8992388133277,6
VO0005,1,8992388101054,3
VO0005,1,8992388101023,1
VO0005,1,8992388133345,3
VO0005,2,8992933711110,4
VO0005,2,8998866500708,2
VO0005,2,8991002125001,2
VO0005,2,8991002121003,17
VO0005,2,8991002121065,16
VO0005,3,8996006856203,18
VO0005,3,8997035600324,2
VO0005,4,9556001025272,7
VO0005,4,9556001047175,8
VO0005,4,9556001054005,2
VO0005,5,8998888121745,1
VO0005,5,9556001051509,14
VO0005,5,9556001174659,8
VO0005,5,8992696522251,8
VO0005,6,8998866201827,20
VO0005,6,8998866201841,1
VO0005,6,8992696522961,11
VO0005,6,8992696522985,11
VO0005,6,8992696522886,13
VO0005,7,8992388133017,2
VO0005,7,089686870015,3
VO0005,7,089686128048,4
VO0005,7,089686821086,2
VO0005,7,8996001600597,2
VO0005,7,8991002125018,8
VO0005,8,8991002121010,25
VO0005,8,8991002121089,37
VO0005,9,8996006855541,7
VO0005,9,8996006853394,4
VO0005,9,8996006853431,3
VO0005,9,8996006853387,5
VO0005,0,8992761166038,8
VO0005,0,8992761002015,19
VO0005,0,8992761002022,17
VO0005,0,8992761002039,6
VO0005,1,8992761122331,11
VO0005,1,8992761122430,12
VO0005,1,8992761122348,8
VO0005,2,8995227502043,9
VO0005,2,8995227502036,7
VO0005,3,9555233802545,6
VO0005,3,9555233802521,3
VO0005,3,8997218380128,6
VO0005,4,8996006855541,4
VO0005,4,8996006853394,3
VO0005,4,8996006853387,2
VO0005,4,8996001600382,2
VO0005,5,8999999501990,1
VO0005,5,8999999031602,1
VO0005,5,8992702000025,3
VO0005,5,8992702000018,3
VO0005,5,8992753102204,1
VO0005,5,8992753100101,2
VO0005,6,8992388133345,6
VO0005,6,8992918401500,3
VO0005,6,8998666002754,2
VO0005,6,8998666002778,2
VO0005,7,8995227502128,10
VO0005,7,8995227502029,1
VO0005,7,8998866610377,6
VO0005,7,749921040220,3
VO0005,8,8997218380074,13
VO0005,8,8997218380135,12
VO0005,8,8997218380142,10
VO0005,9,8996001600146,14
VO0005,9,8992752112518,3
VO0005,9,8992752112310,18
VO0005,9,8992752112211,6
VO0005,9,8992752112013,12
VO0005,0,8995227502074,2
VO0005,0,8995227500278,2
VO0005,0,8995227500254,2
VO0005,0,8992761111038,15
VO0005,0,8999510785212,3
VO0005,2,8992772586016,1
VO0005,2,8992772586023,2
VO0005,2,8992772586030,2
VO0005,2,8851123212038,2
VO0005,2,8997035601222,6
VO0005,2,8886057883665,8
VO0005,2,8991102900591,3
VO0005,2,8991102900607,1
VO0005,2,8991102800020,2
VO0005,3,8995227500995,15
VO0005,3,8995227501015,6
