VO0004,300,8997151800035,7
VO0004,300,8997034020055,3
VO0004,300,089686420333,2
VO0004,300,711844115057,8
VO0004,300,8996168442184,3
VO0004,300,8996168442177,2
VO0004,300,8992770096227,2
VO0004,300,8992770096524,4
VO0004,300,711844110113,6
VO0004,300,089686420036,10
VO0004,301,8992736111070,2
VO0004,301,711844120341,3
VO0004,300,8992770094315,7
VO0004,301,8992696521322,1
VO0004,301,089686420210,2
VO0004,301,A80528,5
VO0004,301,8998866608046,7
VO0004,302,8999999516208,2
VO0004,302,8992770033192,4
VO0004,302,8992770033208,4
VO0004,302,8998008151058,4
VO0004,302,8991188943017,2
VO0004,302,8991188943079,8
VO0004,303,8992735210071,4
VO0004,303,8992735210088,8
VO0004,303,8992735210026,4
VO0004,303,8992735210118,2
VO0004,303,8992735210125,5
VO0004,303,8992735210095,3
VO0004,303,8992735210033,1
VO0004,303,8992735210101,4
VO0004,303,649626012044,3
VO0004,303,8992735210057,2
VO0004,303,649626011023,2
VO0004,303,089686440386,2
VO0004,303,089686440133,2
VO0004,303,089686440287,4
VO0004,304,8991045245001,6
VO0004,304,8991045242505,1
VO0004,304,8993141122040,4
VO0004,304,8998008153021,3
VO0004,304,8998008153014,9
VO0004,304,8997216390020,9
VO0004,304,8997212780016,5
VO0004,305,8993004787416,2
VO0004,305,8993004787546,2
VO0004,305,8993500230232,2
VO0004,305,8996196000905,3
VO0004,305,8993027121600,2
VO0004,306,8995154800021,1
VO0004,306,8994093103040,3
VO0004,306,8994093103071,3
VO0004,306,8997020980059,1
VO0004,307,8995077602412,3
VO0004,307,8995077602788,2
VO0004,307,8995077602696,1
VO0004,307,8992775211434,5
VO0004,308,8992726120044,2
VO0004,308,9556437003646,1
VO0004,308,9556437002441,3
VO0004,308,9556437003080,3
VO0004,308,9556437001642,1
VO0004,309,8992775110102,1
VO0004,309,011747233033,2
VO0004,309,8995077600227,3
VO0004,309,8995077600463,5
VO0004,310,8998866202312,1
VO0004,310,8998866202237,2
VO0004,311,089686010947,49
VO0004,311,089686011036,31
VO0004,311,089686910704,30
VO0004,312,089686043495,13
VO0004,313,8998866200929,2
VO0004,313,8998866202619,4
VO0004,313,8998866200318,10
VO0004,314,8998866200561,4
VO0004,314,8997222130207,23
VO0004,315,8991688890682,5
VO0004,315,8991688890699,3
VO0004,315,8991688890699,3
VO0004,315,8991688890101,4
VO0004,315,8991688890484,5
VO0004,315,8993047311111,4
VO0004,316,089686060461,19
VO0004,316,089686060003,19
VO0004,317,089686010718,14
VO0004,317,089686043419,1
VO0004,317,089686059779,1
VO0004,217,089686043204,8
VO0004,217,089686010527,41
VO0004,217,089686910384,25
VO0004,318,089686043617,47
VO0004,318,089686043433,40
VO0004,319,8998866201346,6
VO0004,319,8998866200301,29
VO0004,319,8995899210215,6
VO0004,320,8997222130191,12
VO0004,320,8993118731046,7
VO0004,320,8993118731022,6
VO0004,320,8993118731077,13
VO0004,321,8994291101022,2
VO0004,321,8997004060289,1
VO0004,321,8993093142509,1
VO0004,322,089686060102,9
VO0004,322,089686060744,8
VO0004,322,8998866200837,1
VO0004,322,089686010343,43
VO0004,322,089686010107,27
VO0004,322,089686010046,31
VO0004,323,089686018011,23
VO0004,323,089686048704,25
