VO0006,6,8993176803105,6
VO0006,1,8994878000021,6
VO0006,1,8994878000069,6
VO0006,1,8997016221852,24
VO0006,1,8993417263224,8
VO0006,1,8993044050327,6
VO0006,1,8992727001663,12
VO0006,1,8993044752023,6
VO0006,1,8993044801165,6
VO0006,1,8993044752030,6
VO0006,1,8993044752016,6
VO0006,1,8992856891630,6
VO0006,1,8992856891623,18
VO0006,1,8992856898172,20
VO0006,1,8993560026417,12
VO0006,1,9556111621517,6
VO0006,1,8993560026721,6
VO0006,1,8993560024277,12
VO0006,1,8993560024178,48
VO0006,1,8993560155780,45
VO0006,1,8993560025229,36
VO0006,1,8993560024895,36
VO0006,1,8993560025137,24
VO0006,1,8993560024444,36
VO0006,1,8993560025137,36
VO0006,1,8993560024147,36
VO0006,1,8993560024017,144
VO0006,1,8993560024888,48
VO0006,1,8993560025212,48
VO0006,1,8993560024031,48
VO0006,1,8993560024130,48
VO0006,1,8997010252425,12
VO0006,1,8997010252418,12
VO0006,1,8993560024154,24
VO0006,1,8993560024222,24
VO0006,1,8993560024208,24
VO0006,1,8993560025120,24
VO0006,1,8993560025250,24
VO0006,2,8997001061111,6
VO0006,2,8997001061128,6
VO0006,2,8992959508886,3
VO0006,2,8992959508879,5
VO0006,2,8992959508862,1
VO0006,2,8992959508893,1
VO0006,2,8992959508879,1
VO0006,2,8998899004105,34
VO0006,2,9556848127863,1
VO0006,2,9555019801212,3
VO0006,2,8997001068509,3
VO0006,2,8997001068905,1
VO0006,2,8998127912370,30
VO0006,2,8998127921709,40
VO0006,2,8998127921754,10
VO0006,2,8991906109992,40
VO0006,2,8991906101125,40
VO0006,2,8991906101668,20
VO0006,2,8991906101729,30
VO0006,2,8991906101316,80
VO0006,2,8991906101521,10
VO0006,2,8994796271299,10
VO0006,2,89981115,40
VO0006,2,89981108,60
VO0006,2,8998181941286,30
VO0006,2,8991906101071,30
VO0006,2,8991906101101,40
VO0006,2,8991906101361,70
VO0006,2,8991906105758,60
VO0006,2,8991906101019,30
VO0006,2,8991906101026,50
VO0006,2,8998989110501,6
VO0006,2,8999909000483,10
VO0006,2,8998989300070,10
VO0006,2,8998989300155,20
VO0006,2,8999909085114,10
VO0006,2,8998989502122,10
VO0006,2,8998989300087,10
VO0006,2,8999909085114,70
VO0006,2,8998989500128,10
VO0006,2,8998989300230,20
VO0006,2,8998989300179,10
VO0006,2,8999909010567,20
VO0006,2,8998989100120,120
VO0006,2,8998989300391,70
VO0006,2,8998989121163,70
VO0006,2,8998989110167,70
VO0006,2,8998989110129,420
VO0006,2,8999909000483,10
VO0006,3,8387873120151,12
VO0006,3,8991038773351,12
VO0006,3,8991038773344,36
VO0006,3,8387873120120,12
